"","AMT","TIME","TFDS","DV"
"46823",1200,29,5,741.58263246
"46824",1200,30,6,637.88863522
"46825",1200,31,7,551.75799892
"46826",1200,32,0,478.50094125
"46827",1200,33,1,1725.05939482
"46828",1200,34,2,1347.06316589
"46829",1200,35,3,1061.22364473
"46830",1200,36,4,879.09444343
"46831",1200,37,5,747.21791226
"46832",1200,38,6,642.78873122
"46833",1200,39,7,556.0188239
"46834",1200,40,0,482.2058951
"46835",1200,41,1,1728.28099699
"46836",1200,42,2,1349.86447489
"46837",1200,43,3,1063.6594924
"46838",1200,44,4,881.21250818
"46839",1200,45,5,749.05965234
"46840",1200,46,6,644.39019621
"46841",1200,47,7,557.4113603
"46842",1200,48,0,483.41675992
"46843",1200,49,1,1729.33389128
"46844",1200,50,2,1350.78000763
"46845",1200,51,3,1064.4555839
"46846",1200,52,4,881.90474085
"46847",1200,53,5,749.66157571
"46848",1200,54,6,644.9135921
"46849",1200,55,7,557.86647349
"46850",1200,56,0,483.81249863
"46851",1200,57,1,1729.67800155
"46852",1200,58,2,1351.07922496
"46853",1200,59,3,1064.71576506
"46854",1200,60,4,882.13097854
"46855",1200,61,5,749.85829822
"46856",1200,62,6,645.08465002
"46857",1200,63,7,558.01521503
"46858",1200,64,0,483.94183521
"46859",1200,65,1,1729.79046476
"46860",1200,66,2,1351.17701612
"46861",1200,67,3,1064.8007983
"46862",1200,68,4,882.20491827
"46863",1200,69,5,749.9225917
"46864",1200,70,6,645.14055571
"46865",1200,71,7,558.06382721
"46866",1200,72,8,483.98410541
"46867",1200,0,0,0
"46868",1200,1,1,939.06370757
"46869",1200,2,2,545.24940585
"46870",1200,3,3,366.68485949
"46871",1200,4,4,272.12018729
"46872",1200,5,5,213.68760274
"46873",1200,6,6,173.23581699
"46874",1200,7,7,143.0640092
"46875",1200,8,0,119.47538607
"46876",1200,9,1,1039.53877304
"46877",1200,10,2,630.12287884
"46878",1200,11,3,438.58572139
"46879",1200,12,4,333.14510653
"46880",1200,13,5,265.54475795
"46881",1200,14,6,217.33746327
"46882",1200,15,7,180.58945006
"46883",1200,16,0,151.41602189
"46884",1200,17,1,1066.73176948
"46885",1200,18,2,653.27725293
"46886",1200,19,3,458.30312728
"46887",1200,20,4,349.9367455
"46888",1200,21,5,279.84534071
"46889",1200,22,6,229.51685753
"46890",1200,23,7,190.96246531
"46891",1200,24,0,160.25066789
"46892",1200,25,1,1074.25624829
"46893",1200,26,2,659.68589091
"46894",1200,27,3,463.76141454
"46895",1200,28,4,354.58562092
"46896",1200,29,5,283.80483749
"46897",1200,30,6,232.88920604
"46898",1200,31,7,193.83473454
"46899",1200,32,0,162.69701456
"46900",1200,33,1,1076.33983201
"46901",1200,34,2,661.46050522
"46902",1200,35,3,465.2728759
"46903",1200,36,4,355.87295166
"46904",1200,37,5,284.90127341
"46905",1200,38,6,233.82305445
"46906",1200,39,7,194.63010511
"46907",1200,40,0,163.37444179
"46908",1200,41,1,1076.91680542
"46909",1200,42,2,661.95192082
"46910",1200,43,3,465.69142083
"46911",1200,44,4,356.22943172
"46912",1200,45,5,285.20489202
"46913",1200,46,6,234.08165028
"46914",1200,47,7,194.85035448
"46915",1200,48,0,163.56203099
"46916",1200,49,1,1077.07657754
"46917",1200,50,2,662.08800077
"46918",1200,51,3,465.80732185
"46919",1200,52,4,356.3281461
"46920",1200,53,5,285.28896831
"46921",1200,54,6,234.15325914
"46922",1200,55,7,194.91134466
"46923",1200,56,0,163.6139771
"46924",1200,57,1,1077.1208207
"46925",1200,58,2,662.12568324
"46926",1200,59,3,465.83941649
"46927",1200,60,4,356.35548151
"46928",1200,61,5,285.31225023
"46929",1200,62,6,234.17308865
"46930",1200,63,7,194.9282337
"46931",1200,64,0,163.62836172
"46932",1200,65,1,1077.13307226
"46933",1200,66,2,662.13611804
"46934",1200,67,3,465.84830395
"46935",1200,68,4,356.36305107
"46936",1200,69,5,285.31869732
"46937",1200,70,6,234.17857972
"46938",1200,71,7,194.93291052
"46939",1200,72,8,163.63234502
"46940",1200,0,0,0
"46941",1200,1,1,1855.2932423
"46942",1200,2,2,1211.67657881
"46943",1200,3,3,812.62189317
"46944",1200,4,4,571.94857839
"46945",1200,5,5,422.05332798
"46946",1200,6,6,325.43695587
"46947",1200,7,7,260.7050156
"46948",1200,8,0,215.43046061
"46949",1200,9,1,2037.59851666
"46950",1200,10,2,1368.66241585
"46951",1200,11,3,949.48215903
"46952",1200,12,4,692.28328107
"46953",1200,13,5,528.47058511
"46954",1200,14,6,419.91139562
"46955",1200,15,7,344.79312803
"46956",1200,16,0,290.40166164
"46957",1200,17,1,2104.51634756
"46958",1200,18,2,1428.43607723
"46959",1200,19,3,1002.90025342
"46960",1200,20,4,740.03676086
"46961",1200,21,5,571.16904269
"46962",1200,22,6,458.09515372
"46963",1200,23,7,378.94260146
"46964",1200,24,0,320.94488041
"46965",1200,25,1,2131.83518794
"46966",1200,26,2,1452.87154355
"46967",1200,27,3,1024.75703177
"46968",1200,28,4,759.58719219
"46969",1200,29,5,588.65661817
"46970",1200,30,6,473.73760699
"46971",1200,31,7,392.93465453
"46972",1200,32,0,333.46068808
"46973",1200,33,1,2143.03051745
"46974",1200,34,2,1462.88572023
"46975",1200,35,3,1033.71467702
"46976",1200,36,4,767.59977677
"46977",1200,37,5,595.82385075
"46978",1200,38,6,480.14867578
"46979",1200,39,7,398.66933759
"46980",1200,40,0,338.59034634
"46981",1200,41,1,2147.61898288
"46982",1200,42,2,1466.99009026
"46983",1200,43,3,1037.38602508
"46984",1200,44,4,770.88378787
"46985",1200,45,5,598.76139
"46986",1200,46,6,482.77629687
"46987",1200,47,7,401.01973773
"46988",1200,48,0,340.69277307
"46989",1200,49,1,2149.49959805
"46990",1200,50,2,1468.67229558
"46991",1200,51,3,1038.89075331
"46992",1200,52,4,772.22976331
"46993",1200,53,5,599.96536149
"46994",1200,54,6,483.8532462
"46995",1200,55,7,401.98306607
"46996",1200,56,0,341.55446773
"46997",1200,57,1,2150.27038167
"46998",1200,58,2,1469.36175949
"46999",1200,59,3,1039.50747696
"47000",1200,60,4,772.781421
"47001",1200,61,5,600.45881784
"47002",1200,62,6,484.29464161
"47003",1200,63,7,402.3778931
"47004",1200,64,0,341.90763947
"47005",1200,65,1,2150.58629286
"47006",1200,66,2,1469.64434122
"47007",1200,67,3,1039.76024557
"47008",1200,68,4,773.00752185
"47009",1200,69,5,600.66106446
"47010",1200,70,6,484.47555068
"47011",1200,71,7,402.53971578
"47012",1200,72,8,342.05238944
"47013",1200,0,0,0
"47014",1200,1,1,2046.1005678
"47015",1200,2,2,1624.0260565
"47016",1200,3,3,1131.23490131
"47017",1200,4,4,837.47266981
"47018",1200,5,5,665.13976729
"47019",1200,6,6,553.39921875
"47020",1200,7,7,471.93964219
"47021",1200,8,0,407.22925313
"47022",1200,9,1,2399.35634397
"47023",1200,10,2,1931.17176993
"47024",1200,11,3,1398.55552316
"47025",1200,12,4,1070.23106392
"47026",1200,13,5,867.84121653
"47027",1200,14,6,729.93863731
"47028",1200,15,7,625.69867718
"47029",1200,16,0,541.14929238
"47030",1200,17,1,2515.99782231
"47031",1200,18,2,2032.76424228
"47032",1200,19,3,1487.04069411
"47033",1200,20,4,1147.30005072
"47034",1200,21,5,934.96692543
"47035",1200,22,6,788.40393358
"47036",1200,23,7,676.62091007
"47037",1200,24,0,585.50165189
"47038",1200,25,1,2554.62793913
"47039",1200,26,2,2066.41038751
"47040",1200,27,3,1516.34588869
"47041",1200,28,4,1172.82435443
"47042",1200,29,5,957.19814039
"47043",1200,30,6,807.76692677
"47044",1200,31,7,693.48573305
"47045",1200,32,0,600.19061302
"47046",1200,33,1,2567.42176325
"47047",1200,34,2,2077.55358097
"47048",1200,35,3,1526.05141218
"47049",1200,36,4,1181.27769293
"47050",1200,37,5,964.560848
"47051",1200,38,6,814.17971426
"47052",1200,39,7,699.07115701
"47053",1200,40,0,605.05541803
"47054",1200,41,1,2571.65892196
"47055",1200,42,2,2081.24407092
"47056",1200,43,3,1529.26576334
"47057",1200,44,4,1184.07733567
"47058",1200,45,5,966.99928708
"47059",1200,46,6,816.30355137
"47060",1200,47,7,700.92098139
"47061",1200,48,0,606.66658219
"47062",1200,49,1,2573.06221732
"47063",1200,50,2,2082.46631624
"47064",1200,51,3,1530.33031729
"47065",1200,52,4,1185.00454325
"47066",1200,53,5,967.8068684
"47067",1200,54,6,817.00694035
"47068",1200,55,7,701.53362069
"47069",1200,56,0,607.20018014
"47070",1200,57,1,2573.52697165
"47071",1200,58,2,2082.871109
"47072",1200,59,3,1530.6828846
"47073",1200,60,4,1185.3116231
"47074",1200,61,5,968.0743295
"47075",1200,62,6,817.23989421
"47076",1200,63,7,701.73651936
"47077",1200,64,0,607.37690128
"47078",1200,65,1,2573.68089262
"47079",1200,66,2,2083.00517143
"47080",1200,67,3,1530.79965059
"47081",1200,68,4,1185.41332421
"47082",1200,69,5,968.16290936
"47083",1200,70,6,817.31704569
"47084",1200,71,7,701.80371693
"47085",1200,72,8,607.43542917
"47086",1200,0,0,0
"47087",1200,1,1,2388.49941367
"47088",1200,2,2,1578.19422115
"47089",1200,3,3,1142.04981531
"47090",1200,4,4,888.15883454
"47091",1200,5,5,719.95474617
"47092",1200,6,6,597.861428
"47093",1200,7,7,503.96875017
"47094",1200,8,0,429.1181075
"47095",1200,9,1,2756.52658043
"47096",1200,10,2,1895.53035569
"47097",1200,11,3,1416.80328002
"47098",1200,12,4,1126.79862016
"47099",1200,13,5,927.73657707
"47100",1200,14,6,779.11927883
"47101",1200,15,7,662.32080235
"47102",1200,16,0,567.61590001
"47103",1200,17,1,2877.76534155
"47104",1200,18,2,2001.73224616
"47105",1200,19,3,1509.88140143
"47106",1200,20,4,1208.40713984
"47107",1200,21,5,999.31066434
"47108",1200,22,6,841.90743407
"47109",1200,23,7,717.41140466
"47110",1200,24,0,615.95928104
"47111",1200,25,1,2920.19233623
"47112",1200,26,2,2038.96992198
"47113",1200,27,3,1542.56649335
"47114",1200,28,4,1237.09759352
"47115",1200,29,5,1024.49560124
"47116",1200,30,6,864.01578636
"47117",1200,31,7,736.81941961
"47118",1200,32,0,632.99705803
"47119",1200,33,1,2935.14953115
"47120",1200,34,2,2052.1007321
"47121",1200,35,3,1554.09401807
"47122",1200,36,4,1247.21765224
"47123",1200,37,5,1033.38007814
"47124",1200,38,6,871.8155621
"47125",1200,39,7,743.66694198
"47126",1200,40,0,639.0085966
"47127",1200,41,1,2940.42715526
"47128",1200,42,2,2056.73404641
"47129",1200,43,3,1558.16168554
"47130",1200,44,4,1250.78873085
"47131",1200,45,5,1036.51519401
"47132",1200,46,6,874.5679393
"47133",1200,47,7,746.08330642
"47134",1200,48,0,641.12996951
"47135",1200,49,1,2942.28954974
"47136",1200,50,2,2058.36907891
"47137",1200,51,3,1559.59711267
"47138",1200,52,4,1252.0489206
"47139",1200,53,5,1037.62153948
"47140",1200,54,6,875.53922188
"47141",1200,55,7,746.93601465
"47142",1200,56,0,641.87857898
"47143",1200,57,1,2942.94676887
"47144",1200,58,2,2058.94606465
"47145",1200,59,3,1560.10365992
"47146",1200,60,4,1252.49362851
"47147",1200,61,5,1038.01195741
"47148",1200,62,6,875.88197755
"47149",1200,63,7,747.23692667
"47150",1200,64,0,642.14275564
"47151",1200,65,1,2943.17869482
"47152",1200,66,2,2059.14967706
"47153",1200,67,3,1560.28241531
"47154",1200,68,4,1252.65056143
"47155",1200,69,5,1038.14973194
"47156",1200,70,6,876.00293256
"47157",1200,71,7,747.34311548
"47158",1200,72,8,642.23598091
"47159",1200,0,0,0
"47160",1200,1,1,739.68424533
"47161",1200,2,2,551.65277006
"47162",1200,3,3,357.41654958
"47163",1200,4,4,247.37393723
"47164",1200,5,5,184.98486769
"47165",1200,6,6,145.45248839
"47166",1200,7,7,117.33974748
"47167",1200,8,0,95.76189399
"47168",1200,9,1,818.21815086
"47169",1200,10,2,616.18543097
"47170",1200,11,3,410.48559927
"47171",1200,12,4,291.02905028
"47172",1200,13,5,220.90018612
"47173",1200,14,6,175.00154983
"47174",1200,15,7,141.6514287
"47175",1200,16,0,115.76461394
"47176",1200,17,1,834.67566177
"47177",1200,18,2,629.72608478
"47178",1200,19,3,421.62637064
"47179",1200,20,4,300.19528433
"47180",1200,21,5,228.4418408
"47181",1200,22,6,181.2065579
"47182",1200,23,7,146.75669101
"47183",1200,24,0,119.96504414
"47184",1200,25,1,838.13162795
"47185",1200,26,2,632.56953216
"47186",1200,27,3,423.96585911
"47187",1200,28,4,302.12013313
"47188",1200,29,5,230.02553866
"47189",1200,30,6,182.50956878
"47190",1200,31,7,147.82876252
"47191",1200,32,0,120.84710686
"47192",1200,33,1,838.85735813
"47193",1200,34,2,633.16663741
"47194",1200,35,3,424.4571363
"47195",1200,36,4,302.52433872
"47196",1200,37,5,230.3581048
"47197",1200,38,6,182.7831925
"47198",1200,39,7,148.05389049
"47199",1200,40,0,121.03233423
"47200",1200,41,1,839.00975669
"47201",1200,42,2,633.29202559
"47202",1200,43,3,424.56030128
"47203",1200,44,4,302.60921923
"47204",1200,45,5,230.4279415
"47205",1200,46,6,182.84065168
"47206",1200,47,7,148.10116588
"47207",1200,48,0,121.07123076
"47208",1200,49,1,839.04175939
"47209",1200,50,2,633.31835628
"47210",1200,51,3,424.58196525
"47211",1200,52,4,302.62704358
"47212",1200,53,5,230.44260675
"47213",1200,54,6,182.85271773
"47214",1200,55,7,148.1110934
"47215",1200,56,0,121.07939878
"47216",1200,57,1,839.04847974
"47217",1200,58,2,633.32388556
"47218",1200,59,3,424.58651454
"47219",1200,60,4,302.63078658
"47220",1200,61,5,230.44568636
"47221",1200,62,6,182.85525152
"47222",1200,63,7,148.11317812
"47223",1200,64,0,121.08111401
"47224",1200,65,1,839.04989097
"47225",1200,66,2,633.32504667
"47226",1200,67,3,424.58746986
"47227",1200,68,4,302.63157259
"47228",1200,69,5,230.44633306
"47229",1200,70,6,182.8557836
"47230",1200,71,7,148.1136159
"47231",1200,72,8,121.0814742
"47232",1200,0,0,0
"47233",1200,1,1,1291.80947077
"47234",1200,2,2,1268.5933231
"47235",1200,3,3,940.2625456
"47236",1200,4,4,715.22902247
"47237",1200,5,5,579.68863275
"47238",1200,6,6,492.98813815
"47239",1200,7,7,431.41990622
"47240",1200,8,0,383.47036732
"47241",1200,9,1,1635.4944766
"47242",1200,10,2,1577.98093803
"47243",1200,11,3,1219.4349635
"47244",1200,12,4,967.4603106
"47245",1200,13,5,807.738427
"47246",1200,14,6,699.25412577
"47247",1200,15,7,618.02255117
"47248",1200,16,0,552.30400539
"47249",1200,17,1,1788.26107739
"47250",1200,18,2,1716.21450531
"47251",1200,19,3,1344.52056052
"47252",1200,20,4,1080.64975241
"47253",1200,21,5,910.16371827
"47254",1200,22,6,791.93923863
"47255",1200,23,7,701.89389154
"47256",1200,24,0,628.19978779
"47257",1200,25,1,1856.93975993
"47258",1200,26,2,1778.36239838
"47259",1200,27,3,1400.75869974
"47260",1200,28,4,1131.54011192
"47261",1200,29,5,956.21483003
"47262",1200,30,6,833.61127594
"47263",1200,31,7,739.6032683
"47264",1200,32,0,662.32332004
"47265",1200,33,1,1887.81843148
"47266",1200,34,2,1806.30476825
"47267",1200,35,3,1426.04398555
"47268",1200,36,4,1154.42097999
"47269",1200,37,5,976.91992026
"47270",1200,38,6,852.34748648
"47271",1200,39,7,756.55782303
"47272",1200,40,0,677.66563942
"47273",1200,41,1,1901.70182551
"47274",1200,42,2,1818.86796845
"47275",1200,43,3,1437.41253123
"47276",1200,44,4,1164.70847273
"47277",1200,45,5,986.22915909
"47278",1200,46,6,860.77149512
"47279",1200,47,7,764.1807794
"47280",1200,48,0,684.56371684
"47281",1200,49,1,1907.94395387
"47282",1200,50,2,1824.51652299
"47283",1200,51,3,1442.5239558
"47284",1200,52,4,1169.33384389
"47285",1200,53,5,990.41469641
"47286",1200,54,6,864.55902309
"47287",1200,55,7,767.60814536
"47288",1200,56,0,687.66516917
"47289",1200,57,1,1910.75048421
"47290",1200,58,2,1827.05617593
"47291",1200,59,3,1444.82210914
"47292",1200,60,4,1171.4134622
"47293",1200,61,5,992.29656054
"47294",1200,62,6,866.26193779
"47295",1200,63,7,769.14912722
"47296",1200,64,0,689.05961663
"47297",1200,65,1,1912.01233146
"47298",1200,66,2,1828.19803213
"47299",1200,67,3,1445.85538444
"47300",1200,68,4,1172.34848172
"47301",1200,69,5,993.14266758
"47302",1200,70,6,867.02758718
"47303",1200,71,7,769.8419698
"47304",1200,72,8,689.68657572
"47305",1200,0,0,0
"47306",1200,1,1,1448.3179668
"47307",1200,2,2,819.8556024
"47308",1200,3,3,471.02668255
"47309",1200,4,4,300.51068625
"47310",1200,5,5,217.3440465
"47311",1200,6,6,173.18612497
"47312",1200,7,7,146.09253227
"47313",1200,8,0,126.78853414
"47314",1200,9,1,1559.78297695
"47315",1200,10,2,918.39742247
"47316",1200,11,3,558.34817904
"47317",1200,12,4,377.96447921
"47318",1200,13,5,286.07244645
"47319",1200,14,6,234.181867
"47320",1200,15,7,200.22912388
"47321",1200,16,0,174.83855403
"47322",1200,17,1,1602.43117998
"47323",1200,18,2,956.25124097
"47324",1200,19,3,591.94663861
"47325",1200,20,4,407.78596786
"47326",1200,21,5,312.54155918
"47327",1200,22,6,257.67546278
"47328",1200,23,7,221.08169535
"47329",1200,24,0,193.34699129
"47330",1200,25,1,1618.85899812
"47331",1200,26,2,970.83233206
"47332",1200,27,3,604.8886018
"47333",1200,28,4,419.2730651
"47334",1200,29,5,322.73733868
"47335",1200,30,6,266.72508755
"47336",1200,31,7,229.11400993
"47337",1200,32,0,200.47635624
"47338",1200,33,1,1625.18691818
"47339",1200,34,2,976.44890136
"47340",1200,35,3,609.87378656
"47341",1200,36,4,423.69784218
"47342",1200,37,5,326.6647061
"47343",1200,38,6,270.21096143
"47344",1200,39,7,232.20802061
"47345",1200,40,0,203.22255486
"47346",1200,41,1,1627.62440391
"47347",1200,42,2,978.61237804
"47348",1200,43,3,611.79405682
"47349",1200,44,4,425.40224598
"47350",1200,45,5,328.17750999
"47351",1200,46,6,271.55370404
"47352",1200,47,7,233.3998193
"47353",1200,48,0,204.28037795
"47354",1200,49,1,1628.56331222
"47355",1200,50,2,979.44573932
"47356",1200,51,3,612.53373611
"47357",1200,52,4,426.0587745
"47358",1200,53,5,328.7602351
"47359",1200,54,6,272.07092232
"47360",1200,55,7,233.85889469
"47361",1200,56,0,204.68784655
"47362",1200,57,1,1628.92497539
"47363",1200,58,2,979.76674626
"47364",1200,59,3,612.81865717
"47365",1200,60,4,426.31166626
"47366",1200,61,5,328.98469813
"47367",1200,62,6,272.27015242
"47368",1200,63,7,234.03572841
"47369",1200,64,0,204.84480158
"47370",1200,65,1,1629.06428638
"47371",1200,66,2,979.89039666
"47372",1200,67,3,612.92840745
"47373",1200,68,4,426.40907901
"47374",1200,69,5,329.07116026
"47375",1200,70,6,272.34689495
"47376",1200,71,7,234.10384395
"47377",1200,72,8,204.90525994
"47378",1200,0,0,0
"47379",1200,1,1,700.08051641
"47380",1200,2,2,451.17772105
"47381",1200,3,3,316.29114018
"47382",1200,4,4,244.03685928
"47383",1200,5,5,199.47254696
"47384",1200,6,6,168.35729297
"47385",1200,7,7,144.621315
"47386",1200,8,0,125.47348458
"47387",1200,9,1,809.58110306
"47388",1200,10,2,547.08418547
"47389",1200,11,3,400.48505829
"47390",1200,12,4,318.06068744
"47391",1200,13,5,264.62083467
"47392",1200,14,6,225.73368545
"47393",1200,15,7,195.17672285
"47394",1200,16,0,170.03317355
"47395",1200,17,1,848.86487447
"47396",1200,18,2,581.72202083
"47397",1200,19,3,431.02964461
"47398",1200,20,4,344.99770315
"47399",1200,21,5,288.37756308
"47400",1200,22,6,246.68633431
"47401",1200,23,7,213.65671177
"47402",1200,24,0,186.33257717
"47403",1200,25,1,863.24116112
"47404",1200,26,2,594.40219415
"47405",1200,27,3,442.21387347
"47406",1200,28,4,354.86250923
"47407",1200,29,5,297.07862384
"47408",1200,30,6,254.36095004
"47409",1200,31,7,220.42597842
"47410",1200,32,0,192.30330098
"47411",1200,33,1,868.50754609
"47412",1200,34,2,599.04732983
"47413",1200,35,3,446.31104672
"47414",1200,36,4,358.47636104
"47415",1200,37,5,300.26616947
"47416",1200,38,6,257.17247874
"47417",1200,39,7,222.90584698
"47418",1200,40,0,194.49063356
"47419",1200,41,1,870.43685156
"47420",1200,42,2,600.7490462
"47421",1200,43,3,447.8120214
"47422",1200,44,4,359.80027439
"47423",1200,45,5,301.4339084
"47424",1200,46,6,258.20246625
"47425",1200,47,7,223.81433281
"47426",1200,48,0,195.29195057
"47427",1200,49,1,871.14364183
"47428",1200,50,2,601.37246051
"47429",1200,51,3,448.36189513
"47430",1200,52,4,360.28528269
"47431",1200,53,5,301.86170307
"47432",1200,54,6,258.57979646
"47433",1200,55,7,224.14715156
"47434",1200,56,0,195.58550861
"47435",1200,57,1,871.40257052
"47436",1200,58,2,601.60084489
"47437",1200,59,3,448.56333832
"47438",1200,60,4,360.46296279
"47439",1200,61,5,302.01842328
"47440",1200,62,6,258.71802929
"47441",1200,63,7,224.26907786
"47442",1200,64,0,195.69305197
"47443",1200,65,1,871.49742762
"47444",1200,66,2,601.68451224
"47445",1200,67,3,448.63713592
"47446",1200,68,4,360.52805491
"47447",1200,69,5,302.07583686
"47448",1200,70,6,258.76867012
"47449",1200,71,7,224.31374489
"47450",1200,72,8,195.73244989
"47451",600,0,0,0
"47452",600,1,1,596.79300417
"47453",600,2,2,429.72110505
"47454",600,3,3,309.51390206
"47455",600,4,4,238.70380259
"47456",600,5,5,194.27958215
"47457",600,6,6,163.95401913
"47458",600,7,7,141.46298682
"47459",600,8,0,123.62776926
"47460",600,9,1,705.60548758
"47461",600,10,2,525.86548328
"47462",600,11,3,394.64214231
"47463",600,12,4,314.16192971
"47464",600,13,5,261.20554656
"47465",600,14,6,223.33110888
"47466",600,15,7,194.15136719
"47467",600,16,0,170.38498125
"47468",600,17,1,747.10111188
"47469",600,18,2,562.6924969
"47470",600,19,3,427.32621995
"47471",600,20,4,343.16933457
"47472",600,21,5,286.94996303
"47473",600,22,6,246.17962681
"47474",600,23,7,214.42975581
"47475",600,24,0,188.38235235
"47476",600,25,1,763.07405038
"47477",600,26,2,576.86872293
"47478",600,27,3,439.90783725
"47479",600,28,4,354.33571269
"47480",600,29,5,296.8602949
"47481",600,30,6,254.97519846
"47482",600,31,7,222.2359607
"47483",600,32,0,195.31047907
"47484",600,33,1,769.22286925
"47485",600,34,2,582.32589411
"47486",600,35,3,444.75116049
"47487",600,36,4,358.63423646
"47488",600,37,5,300.67530077
"47489",600,38,6,258.36107477
"47490",600,39,7,225.24097793
"47491",600,40,0,197.97747802
"47492",600,41,1,771.58987178
"47493",600,42,2,584.42664521
"47494",600,43,3,446.61560937
"47495",600,44,4,360.28896347
"47496",600,45,5,302.14389641
"47497",600,46,6,259.66447595
"47498",600,47,7,226.3977665
"47499",600,48,0,199.00414565
"47500",600,49,1,772.50105507
"47501",600,50,2,585.23533438
"47502",600,51,3,447.33333342
"47503",600,52,4,360.9259546
"47504",600,53,5,302.70923581
"47505",600,54,6,260.16622336
"47506",600,55,7,226.84307503
"47507",600,56,0,199.39936381
"47508",600,57,1,772.85181726
"47509",600,58,2,585.54664121
"47510",600,59,3,447.60962302
"47511",600,60,4,361.17116585
"47512",600,61,5,302.92686457
"47513",600,62,6,260.35937223
"47514",600,63,7,227.01449762
"47515",600,64,0,199.55150398
"47516",600,65,1,772.986844
"47517",600,66,2,585.66647952
"47518",600,67,3,447.71598136
"47519",600,68,4,361.26556051
"47520",600,69,5,303.01064128
"47521",600,70,6,260.43372534
"47522",600,71,7,227.08048715
"47523",600,72,8,199.61007071
"47524",600,0,0,0
"47525",600,1,1,1331.88538398
"47526",600,2,2,833.5775881
"47527",600,3,3,573.31957649
"47528",600,4,4,448.19514427
"47529",600,5,5,372.89265808
"47530",600,6,6,318.44073845
"47531",600,7,7,274.79182205
"47532",600,8,0,238.12090783
"47533",600,9,1,1538.58955732
"47534",600,10,2,1013.14967136
"47535",600,11,3,729.38016696
"47536",600,12,4,583.85035698
"47537",600,13,5,490.8247607
"47538",600,14,6,420.97300417
"47539",600,15,7,363.93965102
"47540",600,16,0,315.63410794
"47541",600,17,1,1605.98812103
"47542",600,18,2,1071.75439124
"47543",600,19,3,780.33899131
"47544",600,20,4,628.16115674
"47545",600,21,5,529.35503833
"47546",600,22,6,454.47697929
"47547",600,23,7,393.07308572
"47548",600,24,0,340.96717925
"47549",600,25,1,1628.01660276
"47550",600,26,2,1090.90937015
"47551",600,27,3,796.9953117
"47552",600,28,4,642.64476087
"47553",600,29,5,541.9493478
"47554",600,30,6,465.42844301
"47555",600,31,7,402.59600367
"47556",600,32,0,349.24789663
"47557",600,33,1,1635.2171568
"47558",600,34,2,1097.17066114
"47559",600,35,3,802.43986029
"47560",600,36,4,647.37910561
"47561",600,37,5,546.06612997
"47562",600,38,6,469.00821942
"47563",600,39,7,405.70882303
"47564",600,40,0,351.95467028
"47565",600,41,1,1637.57085059
"47566",600,42,2,1099.2173319
"47567",600,43,3,804.21955705
"47568",600,44,4,648.92665328
"47569",600,45,5,547.41181078
"47570",600,46,6,470.1783655
"47571",600,47,7,406.72633168
"47572",600,48,0,352.83945199
"47573",600,49,1,1638.34021867
"47574",600,50,2,1099.88634126
"47575",600,51,3,804.80129878
"47576",600,52,4,649.43251083
"47577",600,53,5,547.85168273
"47578",600,54,6,470.56085921
"47579",600,55,7,407.05893174
"47580",600,56,0,353.12866668
"47581",600,57,1,1638.59170731
"47582",600,58,2,1100.10502495
"47583",600,59,3,804.9914567
"47584",600,60,4,649.59786397
"47585",600,61,5,547.9954667
"47586",600,62,6,470.68588756
"47587",600,63,7,407.16765101
"47588",600,64,0,353.22320427
"47589",600,65,1,1638.67391313
"47590",600,66,2,1100.17650759
"47591",600,67,3,805.05361493
"47592",600,68,4,649.65191409
"47593",600,69,5,548.04246635
"47594",600,70,6,470.72675644
"47595",600,71,7,407.20318883
"47596",600,72,8,353.25410643
"47597",600,0,0,0
"47598",600,1,1,581.90127528
"47599",600,2,2,372.10017324
"47600",600,3,3,268.78321665
"47601",600,4,4,213.91443601
"47602",600,5,5,177.36553986
"47603",600,6,6,149.38126289
"47604",600,7,7,126.54537873
"47605",600,8,0,107.43260929
"47606",600,9,1,673.18315592
"47607",600,10,2,449.68489586
"47608",600,11,3,334.73536423
"47609",600,12,4,269.98178575
"47610",600,13,5,225.03118835
"47611",600,14,6,189.90494495
"47612",600,15,7,160.99757573
"47613",600,16,0,136.72317549
"47614",600,17,1,698.08550853
"47615",600,18,2,470.85651692
"47616",600,19,3,352.73520094
"47617",600,20,4,285.28502901
"47618",600,21,5,238.04182948
"47619",600,22,6,200.96644708
"47620",600,23,7,170.40194432
"47621",600,24,0,144.71866869
"47622",600,25,1,704.88319182
"47623",600,26,2,476.63583542
"47624",600,27,3,357.64871672
"47625",600,28,4,289.46244855
"47626",600,29,5,241.5934278
"47627",600,30,6,203.9859788
"47628",600,31,7,172.96911861
"47629",600,32,0,146.90125344
"47630",600,33,1,706.73880256
"47631",600,34,2,478.21345629
"47632",600,35,3,358.98999349
"47633",600,36,4,290.60278805
"47634",600,37,5,242.56293253
"47635",600,38,6,204.8102416
"47636",600,39,7,173.66989823
"47637",600,40,0,147.49704896
"47638",600,41,1,707.24534169
"47639",600,42,2,478.64411056
"47640",600,43,3,359.35613126
"47641",600,44,4,290.91407456
"47642",600,45,5,242.82758507
"47643",600,46,6,205.03524642
"47644",600,47,7,173.86119498
"47645",600,48,0,147.65968745
"47646",600,49,1,707.38361524
"47647",600,50,2,478.76166929
"47648",600,51,3,359.45607846
